Economy,Branch Path,Variable,Scenario,Year,Value,Units,notes,DO_NOT_USE,share_decreased_from
11_MEX,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,569.4070644,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Mexico.",,
11_MEX,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,388.777096,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Mexico.",,
11_MEX,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,183.3896932,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 183.3896932143958 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
12_NZ,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Current Accounts,2022,302.8574356,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,213.6832057,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Current Accounts,2022,175.3381869,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Current Accounts,2022,658.7187316,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for New Zealand.",,
12_NZ,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Current Accounts,2022,461.7718851,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for New Zealand.",,
12_NZ,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Current Accounts,2022,208.0515998,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Target,2022,302.8574356,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Target,2022,213.6832057,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Target,2022,175.3381869,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
12_NZ,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,658.7187316,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for New Zealand.",,
12_NZ,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,461.7718851,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for New Zealand.",,
12_NZ,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,208.0515998,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
13_PNG,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Current Accounts,2022,268.0610866,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 268.0610865860272 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
13_PNG,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,200.9146208,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 200.914620759843 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
13_PNG,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Current Accounts,2022,156.4928566,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 156.49285663783297 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
13_PNG,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Current Accounts,2022,453.1734379,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Papua New Guinea.",,
13_PNG,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Current Accounts,2022,370.3679581,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Papua New Guinea.",,
13_PNG,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Current Accounts,2022,183.3896932,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 183.3896932143958 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
13_PNG,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Target,2022,268.0610866,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 268.06108658602716 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
13_PNG,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Target,2022,198.7582547,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 198.75825470014598 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
13_PNG,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Target,2022,156.4928566,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 156.49285663783297 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
13_PNG,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,453.1734379,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Papua New Guinea.",,
13_PNG,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,370.3679581,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Papua New Guinea.",,
13_PNG,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,183.3896932,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 183.3896932143958 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
05_PRC,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Current Accounts,2022,306.2952564,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,222.8496816,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Current Accounts,2022,183.1597892,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Current Accounts,2022,571.0478352,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for People's Republic of China.",,
05_PRC,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Current Accounts,2022,421.1508902,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for People's Republic of China.",,
05_PRC,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Current Accounts,2022,175.2902437,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Target,2022,306.2952564,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Target,2022,222.8496816,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Target,2022,183.1597892,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
05_PRC,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,571.0478352,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for People's Republic of China.",,
05_PRC,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,421.1508902,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for People's Republic of China.",,
05_PRC,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,175.2902437,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
14_PE,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Current Accounts,2022,268.0610866,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 268.0610865860272 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
14_PE,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,200.9146208,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 200.914620759843 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
14_PE,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Current Accounts,2022,156.4928566,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 156.49285663783297 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
14_PE,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Current Accounts,2022,598.1132458,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Peru.",,
14_PE,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Current Accounts,2022,405.0207264,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Peru.",,
14_PE,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Current Accounts,2022,183.3896932,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 183.3896932143958 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=15.0.,,
14_PE,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Target,2022,268.0610866,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 268.06108658602716 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
14_PE,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Target,2022,198.7582547,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 198.75825470014598 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
14_PE,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Target,2022,156.4928566,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 156.49285663783297 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
14_PE,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,598.1132458,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Peru.",,
14_PE,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,405.0207264,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Peru.",,
14_PE,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,183.3896932,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel. Original filled value was 0. Replaced with estimated 2022 value 183.3896932143958 using median non-zero value for same Scenario + Drive + Size + Fuel; basis count=14.0.,,
15_PHL,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Current Accounts,2022,255.8107384,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,207.5835039,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Current Accounts,2022,165.8675174,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Current Accounts,2022,578.7077926,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Philippines.",,
15_PHL,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Current Accounts,2022,425.1953107,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Philippines.",,
15_PHL,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Current Accounts,2022,216.1637431,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,Target,2022,255.8107384,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,Target,2022,207.5835039,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,Target,2022,165.8675174,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
15_PHL,Demand\Passenger road\LPVs\HEV large,Fuel Economy,Target,2022,578.7077926,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Philippines.",,
15_PHL,Demand\Passenger road\LPVs\HEV medium,Fuel Economy,Target,2022,425.1953107,MJ/100 km,"No aggregated HEV value; computed mean across HEV fuel types (Biodiesel, Biogasoline, Efuel, Gas and diesel oil, Motor gasoline) for Philippines.",,
15_PHL,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,Target,2022,216.1637431,MJ/100 km,Used existing 2022 value from existing dataset for this technology/fuel.,,
